ID,Gender,Race,Age_at_Release,PUMA,Gang,SupervisionRiskScoreFirst,NumSupervisionLevelFirst,Edu,Dependents,PrisonOffense,PrisonYears,NumPriArrFelon,NumPriArrMisd,NumPriArrViol,NumPriArrProp,NumPriArrDrug,NumPriArrPPVch,PriArrDVch,PriArrGunch,NumPriConvFelon,NumPriConvMisd,PriConViol,NumPriConProp,NumPriConDrug,PriConPPVch,PriConDomVch,PriConvGunch,Prior_Revocations_Parole,Prior_Revocations_Probation,Condition_MH_SA,Condition_Cog_Ed,Condition_Other,Y1Crim,nY1Crim,Training_Sample,pyv
"4,069",1,0,40,8,0,6,4,3,2,Drug,36,10,6,1,5,3,5,1,1,3,4,1,3,2,1,1,0,0,0,1,1,0,FALSE,TRUE,0,0.298258265
"4,074",1,1,40,2,0,9,9,2,3,Property,36,10,1,1,5,0,4,0,0,3,0,1,3,1,0,0,0,0,0,1,0,0,FALSE,TRUE,0,0.298258265
"4,076",1,1,40,18,0,5,1,2,3,Drug,36,10,6,3,3,3,1,0,0,3,1,0,1,2,0,0,0,0,0,1,1,0,FALSE,TRUE,0,0.298258265
"4,079",1,0,40,6,0,6,4,1,2,999,48,6,6,1,2,2,5,0,0,2,2,1,1,2,1,0,0,0,0,1,0,0,FALSE,TRUE,0,0.298258265
"4,082",1,0,40,24,0,5,999,3,2,Drug,24,9,6,0,5,4,2,0,0,3,4,0,3,2,1,0,0,0,1,1,0,1,FALSE,TRUE,0,0.298258265
"4,083",1,0,40,17,0,1,4,2,1,Drug,24,10,6,1,5,2,5,0,1,3,4,1,2,0,0,0,0,0,1,1,1,0,FALSE,TRUE,0,0.298258265
"4,087",1,1,35,4,0,4,9,2,3,Violent/Non-Sex,48,6,6,3,3,0,2,1,0,1,4,1,1,0,0,1,0,0,0,0,0,1,FALSE,TRUE,0,0.298258265
"4,089",1,1,35,2,0,4,1,3,0,Other,36,10,4,3,0,5,0,1,1,3,2,1,0,2,0,0,0,0,0,1,0,0,TRUE,FALSE,0,0.298258265
"4,092",1,1,35,1,0,9,9,2,3,Drug,24,10,6,0,2,5,5,0,0,1,4,0,2,2,1,0,0,0,0,0,1,0,FALSE,TRUE,0,0.298258265
"4,093",1,1,35,6,0,9,9,2,2,Other,36,10,6,3,5,3,5,0,0,3,4,1,3,2,1,1,0,1,0,0,0,0,FALSE,TRUE,0,0.298258265
"4,096",1,1,40,21,0,4,1,1,3,Other,36,4,6,3,1,0,2,0,0,1,3,1,2,0,0,0,0,0,0,0,1,0,FALSE,TRUE,0,0.298258265
"4,097",1,1,40,20,0,4,1,3,1,Violent/Non-Sex,48,10,6,3,5,4,3,0,1,3,4,1,2,2,1,0,0,0,0,0,0,0,FALSE,TRUE,0,0.298258265
"4,099",1,1,35,14,0,4,1,3,3,Violent/Non-Sex,12,10,6,3,2,4,5,1,1,3,4,1,1,1,1,1,1,0,1,1,1,1,FALSE,TRUE,0,0.298258265
"4,104",1,1,40,8,0,3,999,3,3,999,12,8,0,1,0,5,0,0,1,3,1,0,0,2,0,0,0,0,0,1,0,0,FALSE,TRUE,0,0.298258265
"4,106",1,1,35,14,0,4,1,2,3,999,12,10,5,2,3,5,5,1,0,2,4,0,1,2,0,0,0,0,0,0,0,0,FALSE,TRUE,0,0.298258265
"4,110",1,1,40,19,0,6,4,3,0,Drug,24,3,5,1,0,3,2,0,1,0,4,0,0,2,1,0,0,1,0,1,1,0,TRUE,FALSE,0,0.298258265
"4,111",1,1,35,5,0,9,9,2,3,Other,24,10,6,3,5,1,3,0,1,1,3,1,3,0,1,0,0,1,0,0,0,0,FALSE,TRUE,0,0.298258265
"4,115",1,1,40,10,0,8,4,2,3,Drug,24,10,5,3,1,3,2,1,1,1,2,1,1,0,0,1,0,0,0,1,0,0,FALSE,TRUE,0,0.298258265
"4,118",1,0,50,24,0,5,999,3,3,Drug,36,10,5,0,0,4,5,0,0,1,2,0,0,2,0,0,0,1,0,1,1,0,FALSE,TRUE,0,0.298258265
"4,121",1,1,45,1,0,4,1,1,2,Property,24,10,6,3,5,4,5,0,1,3,4,1,3,2,0,0,1,0,1,0,0,0,FALSE,TRUE,0,0.298258265
"4,127",1,1,35,20,0,9,9,3,0,Violent/Non-Sex,36,6,6,3,3,2,4,0,1,3,4,1,3,1,1,1,1,0,0,0,1,0,FALSE,TRUE,0,0.298258265
"4,135",1,1,50,4,0,2,1,3,0,Property,12,10,6,0,4,5,2,0,0,3,4,0,3,2,0,0,0,0,0,1,0,0,FALSE,TRUE,0,0.298258265
"4,147",1,1,35,3,0,7,1,2,3,Property,12,7,3,0,5,1,2,0,0,3,3,1,3,1,1,0,0,0,0,1,0,0,TRUE,FALSE,0,0.298258265
"4,152",1,1,35,8,1,7,4,2,2,999,24,8,5,1,1,5,4,0,1,3,2,0,0,2,0,0,0,0,0,1,1,0,TRUE,FALSE,0,0.298258265
"4,157",1,1,35,5,0,2,4,3,2,Violent/Non-Sex,12,5,0,0,1,3,0,0,1,3,0,0,0,2,1,0,0,1,0,1,0,1,FALSE,TRUE,0,0.298258265
"4,162",1,1,35,16,0,6,9,2,2,Violent/Non-Sex,36,8,4,3,3,3,1,1,0,1,4,1,2,2,1,1,0,0,0,1,1,1,FALSE,TRUE,0,0.298258265
"4,164",1,1,40,19,0,5,1,3,1,Property,24,10,6,3,5,4,3,1,1,3,4,0,3,2,0,0,0,0,0,1,1,0,FALSE,TRUE,0,0.298258265
"4,176",1,0,50,4,0,2,1,1,1,Property,36,5,4,2,2,0,2,1,1,2,3,0,1,0,0,0,0,0,0,0,0,1,FALSE,TRUE,0,0.298258265
"4,188",1,1,35,8,0,6,1,3,0,Drug,48,7,3,0,1,5,1,0,0,3,2,0,0,2,1,0,0,1,0,1,0,0,TRUE,FALSE,0,0.298258265
"4,190",0,0,45,17,999,5,1,2,3,Drug,24,5,6,3,1,3,5,1,0,3,4,1,0,2,1,1,0,0,1,1,1,0,FALSE,TRUE,0,0.298258265
"4,193",1,0,35,13,1,3,9,3,3,Other,12,6,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,FALSE,TRUE,0,0.298258265
"4,199",1,1,40,8,0,5,1,3,1,Violent/Non-Sex,36,6,3,3,0,1,2,0,0,3,3,1,0,1,0,0,0,0,0,0,1,1,FALSE,TRUE,0,0.298258265
"4,208",1,1,35,6,0,3,1,3,3,Violent/Non-Sex,12,10,5,3,4,1,4,1,1,2,2,1,2,1,0,1,0,0,0,1,0,1,FALSE,TRUE,0,0.298258265
"4,211",1,1,35,14,0,4,999,3,2,999,12,4,3,0,0,4,2,0,1,3,2,1,0,2,1,0,1,0,0,1,0,0,FALSE,TRUE,0,0.298258265
"4,213",0,1,35,11,999,4,1,3,0,Property,12,9,6,0,5,3,2,0,0,2,3,0,2,1,0,0,0,0,0,1,0,0,FALSE,TRUE,0,0.298258265
"4,214",1,0,35,22,0,7,4,3,2,Violent/Non-Sex,36,6,0,1,3,2,0,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,TRUE,FALSE,0,0.298258265
"4,217",1,0,30,1,0,5,1,2,3,Violent/Non-Sex,24,2,6,1,0,0,4,0,0,0,4,1,0,0,1,0,0,0,0,0,1,1,FALSE,TRUE,0,0.298258265
"4,218",1,0,45,10,0,7,1,3,2,Property,12,6,6,0,5,0,2,0,0,2,4,0,3,0,1,0,0,0,0,1,1,1,FALSE,TRUE,0,0.298258265
"4,235",1,0,35,3,0,4,1,2,0,Other,12,2,6,2,1,2,3,1,1,0,4,0,1,2,0,0,1,0,1,1,0,0,FALSE,TRUE,0,0.298258265
"4,240",1,1,30,18,0,999,9,3,1,Property,12,10,4,0,5,4,5,0,1,3,2,0,2,1,0,0,0,1,0,0,0,0,FALSE,TRUE,0,0.298258265
"4,249",1,1,30,11,1,8,4,2,2,Property,48,10,4,0,1,3,5,0,1,2,4,0,0,2,1,0,0,1,0,0,0,0,FALSE,TRUE,0,0.298258265
"4,261",0,0,50,15,999,6,4,2,0,Property,36,6,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,FALSE,TRUE,0,0.298258265
"4,264",1,0,35,22,0,4,999,3,1,Drug,12,10,6,0,1,5,4,0,1,3,4,0,0,2,1,0,1,0,0,1,0,0,FALSE,TRUE,0,0.298258265
"4,266",1,1,45,22,0,2,1,3,1,Drug,12,9,6,1,2,5,2,0,0,1,4,0,0,1,1,0,0,0,0,1,0,0,FALSE,TRUE,0,0.298258265
"4,267",1,1,50,19,0,3,1,3,3,Drug,36,8,6,3,2,2,2,0,1,3,4,1,0,2,1,0,1,0,1,0,0,0,FALSE,TRUE,0,0.298258265
"4,270",1,0,35,20,0,5,1,2,2,Violent/Non-Sex,36,3,6,0,0,2,5,1,0,2,4,0,0,1,1,1,0,0,0,1,1,1,TRUE,FALSE,0,0.298258265
"4,276",1,1,35,23,0,9,1,3,3,999,12,10,4,0,3,5,3,0,1,1,1,0,0,2,0,0,0,0,0,1,0,1,FALSE,TRUE,0,0.298258265
"4,287",0,0,35,23,999,6,1,2,1,Drug,24,10,1,0,4,4,2,0,0,3,1,0,2,2,0,0,0,0,0,0,0,0,FALSE,TRUE,0,0.298258265
"4,293",1,0,35,18,0,7,999,2,1,Violent/Non-Sex,24,10,6,3,4,5,5,1,0,0,4,1,1,2,1,1,0,0,0,1,0,1,FALSE,TRUE,0,0.298258265
"4,294",1,1,30,19,0,9,1,3,3,Drug,24,4,6,1,0,5,5,1,0,1,4,1,0,2,1,1,0,1,0,1,1,0,FALSE,TRUE,0,0.298258265
"4,295",1,1,30,11,1,10,9,3,3,Drug,48,10,6,1,5,5,2,0,1,0,3,0,3,2,0,0,1,0,0,0,0,0,FALSE,TRUE,0,0.298258265
"4,307",1,0,30,4,1,6,1,2,0,Drug,36,10,6,0,5,3,5,0,0,3,4,0,3,2,1,0,0,0,0,1,1,0,FALSE,TRUE,0,0.298258265
"4,316",1,1,35,15,0,5,1,3,2,Drug,36,10,4,3,0,5,4,0,0,3,3,1,0,2,1,0,0,0,0,1,1,0,FALSE,TRUE,0,0.298258265
"4,323",1,1,35,3,0,6,9,3,0,Violent/Non-Sex,48,10,2,2,0,4,5,0,0,1,3,1,0,2,1,0,0,0,0,1,0,1,FALSE,TRUE,0,0.298258265
"4,324",1,1,35,8,0,8,4,3,0,Property,24,8,0,2,4,1,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE,0,0.298258265
"4,326",1,1,30,5,0,8,4,3,3,Drug,24,10,5,3,4,4,5,0,1,3,4,0,0,2,1,0,1,0,1,1,1,0,TRUE,FALSE,0,0.298258265
"4,327",1,1,35,11,0,9,9,3,3,Property,24,7,4,0,2,4,4,0,0,3,1,0,2,2,0,0,0,0,0,1,1,0,FALSE,TRUE,0,0.298258265
"4,328",1,1,35,2,1,1,999,1,3,Drug,36,6,3,0,0,5,2,0,1,1,1,0,0,2,0,0,0,1,0,1,0,0,FALSE,TRUE,0,0.298258265
"4,332",1,1,30,15,0,6,4,3,3,Other,36,4,6,2,1,2,4,1,1,3,2,1,1,2,1,0,1,0,0,1,1,0,TRUE,FALSE,0,0.298258265
"4,333",1,1,40,1,0,7,4,2,3,Property,24,10,6,1,5,2,2,1,1,3,4,0,3,1,1,0,1,0,0,1,0,1,FALSE,TRUE,0,0.298258265
"4,339",1,1,30,18,0,1,1,2,1,Drug,24,9,6,2,0,5,5,1,0,3,4,1,0,2,0,0,0,1,0,1,1,0,FALSE,TRUE,0,0.298258265
"4,343",1,0,35,4,0,5,1,2,1,Property,12,5,4,0,2,3,4,0,0,0,2,0,2,1,0,0,0,0,0,1,0,1,TRUE,FALSE,0,0.298258265
"4,344",1,1,30,7,0,7,4,2,2,Property,12,10,6,1,4,5,2,0,0,2,3,0,0,2,0,0,0,0,0,1,0,0,FALSE,TRUE,0,0.298258265
"4,351",1,0,35,4,0,5,1,3,2,Drug,24,8,6,0,0,5,4,1,1,1,4,1,0,2,1,1,0,0,0,1,0,0,FALSE,TRUE,0,0.298258265
"4,356",1,1,30,23,0,7,9,3,1,Property,12,10,6,2,5,1,5,0,0,2,4,0,1,1,1,1,0,0,0,1,0,1,FALSE,TRUE,0,0.298258265
"4,357",1,1,35,10,0,8,1,3,3,Violent/Non-Sex,48,10,6,2,3,4,5,0,1,3,4,1,2,1,0,0,0,0,0,1,1,1,FALSE,TRUE,0,0.298258265
"4,361",1,1,30,1,0,7,4,3,2,Violent/Non-Sex,24,4,5,0,3,0,5,0,0,3,2,0,3,0,1,0,0,0,0,1,1,1,FALSE,TRUE,0,0.298258265
"4,365",1,0,30,15,0,8,4,2,2,Property,36,6,4,0,4,0,5,0,0,1,3,0,3,0,1,0,0,0,0,1,1,1,FALSE,TRUE,0,0.298258265
"4,367",1,1,35,22,0,7,4,2,2,Drug,36,10,2,1,0,5,3,0,1,3,1,0,1,2,1,0,0,0,0,1,1,0,FALSE,TRUE,0,0.298258265
"4,369",1,0,30,16,0,7,4,3,0,Property,36,5,5,0,2,3,4,0,0,3,4,0,2,2,1,0,0,0,1,0,1,0,FALSE,TRUE,0,0.298258265
"4,371",1,0,30,8,0,10,9,2,3,Property,24,5,3,0,5,0,3,0,1,0,2,0,3,0,0,0,0,0,0,1,1,0,FALSE,TRUE,0,0.298258265
"4,372",0,0,50,2,999,6,4,1,1,999,12,3,2,0,0,3,2,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,FALSE,TRUE,0,0.298258265
"4,373",1,1,50,6,0,4,999,1,0,Property,24,8,0,0,5,0,1,0,0,3,1,1,3,0,0,0,0,0,1,0,1,0,FALSE,TRUE,0,0.298258265
"4,375",1,1,30,2,1,7,4,2,0,Property,12,7,2,0,5,0,3,0,0,2,2,0,3,0,0,0,0,0,0,1,1,1,FALSE,TRUE,0,0.298258265
"4,378",1,1,35,4,0,6,4,2,3,Property,24,10,6,2,5,2,5,0,1,3,4,1,2,1,0,0,0,0,0,1,1,1,FALSE,TRUE,0,0.298258265
"4,388",1,0,50,25,0,2,9,3,0,Violent/Non-Sex,48,10,5,2,4,3,2,0,1,3,3,0,1,0,1,0,1,0,0,1,1,1,FALSE,TRUE,0,0.298258265
"4,389",1,0,50,24,0,4,1,3,0,Violent/Non-Sex,48,10,6,3,5,0,3,0,1,2,4,1,3,0,0,0,0,0,0,0,0,0,FALSE,TRUE,0,0.298258265
"4,396",1,1,50,10,0,1,1,1,0,Property,12,10,6,3,5,3,5,0,0,3,4,1,3,0,0,0,0,1,0,0,0,1,FALSE,TRUE,0,0.298258265
"4,399",1,0,50,8,0,2,1,1,0,Violent/Non-Sex,48,10,6,1,5,2,5,0,1,3,4,1,3,1,1,0,0,0,0,1,1,1,FALSE,TRUE,0,0.298258265
"4,404",1,1,50,2,0,3,1,3,2,Property,12,10,6,3,5,0,5,0,1,2,4,1,1,1,1,0,0,0,0,1,0,0,FALSE,TRUE,0,0.298258265
"4,407",1,1,50,5,0,7,1,1,0,Property,24,10,6,3,5,5,3,1,1,3,4,1,3,2,1,1,1,0,1,1,0,1,FALSE,TRUE,0,0.298258265
"4,409",1,1,50,19,0,1,1,2,0,Property,12,10,1,0,5,3,5,0,0,3,0,0,3,1,1,0,0,0,1,0,0,0,FALSE,TRUE,0,0.298258265
"4,411",1,0,50,17,0,2,1,3,0,Drug,12,7,1,2,2,2,2,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,FALSE,TRUE,0,0.298258265
"4,413",1,1,50,23,0,2,1,3,3,Drug,12,10,6,3,5,5,5,0,0,3,2,0,3,2,0,0,0,0,0,1,0,0,FALSE,TRUE,0,0.298258265
"4,414",1,1,45,4,0,10,9,1,0,Property,36,10,6,0,5,0,5,1,0,3,4,1,3,0,1,1,0,0,0,1,0,0,TRUE,FALSE,0,0.298258265
"4,421",1,1,45,5,0,10,9,2,0,Property,36,10,2,0,5,2,3,0,0,3,0,0,3,0,0,0,0,1,1,1,0,1,FALSE,TRUE,0,0.298258265
"4,424",1,0,50,10,1,2,1,2,3,Other,12,9,6,0,5,3,3,0,0,2,3,0,3,0,0,0,0,0,0,0,0,0,FALSE,TRUE,0,0.298258265
"4,429",1,1,50,11,0,4,1,3,0,Violent/Non-Sex,48,10,6,3,5,5,1,0,1,3,4,1,2,0,0,0,1,0,0,1,1,1,FALSE,TRUE,0,0.298258265
"4,432",1,1,50,1,0,3,1,1,1,Property,12,10,6,1,5,5,5,0,1,3,4,0,3,2,1,0,1,0,0,1,0,0,FALSE,TRUE,0,0.298258265
"4,439",1,1,45,17,0,4,9,2,0,Drug,48,8,6,3,4,2,5,1,1,1,3,1,1,0,1,1,0,0,0,0,0,0,FALSE,TRUE,0,0.298258265
"4,441",1,1,50,2,0,2,1,1,3,999,12,7,3,1,5,1,1,1,1,2,2,0,1,1,1,1,0,0,0,1,0,0,FALSE,TRUE,0,0.298258265
"4,442",1,1,50,23,0,7,1,2,0,Property,36,10,6,1,5,2,1,0,1,3,4,0,3,0,1,0,0,0,0,1,0,0,TRUE,FALSE,0,0.298258265
"4,444",1,0,50,9,0,5,1,2,2,Property,24,10,6,0,5,1,5,1,0,3,4,0,3,1,1,0,0,0,1,1,1,0,TRUE,FALSE,0,0.298258265
"4,450",0,1,50,11,999,6,1,2,0,Violent/Non-Sex,48,10,6,2,5,4,5,0,1,3,3,0,3,2,1,0,1,0,0,1,1,1,FALSE,TRUE,0,0.298258265
"4,457",1,1,50,20,0,4,1,3,3,Violent/Non-Sex,48,9,0,3,2,0,1,0,1,3,0,1,1,1,1,0,1,0,0,0,0,0,FALSE,TRUE,0,0.298258265
"4,460",1,0,50,22,0,7,4,2,3,Property,24,10,6,0,5,3,5,0,0,3,4,0,3,1,1,0,0,0,0,1,1,0,TRUE,FALSE,0,0.298258265
"4,463",1,1,50,25,0,3,1,2,2,Violent/Non-Sex,48,10,6,3,5,3,5,1,1,3,3,1,3,0,1,0,1,1,0,0,0,0,FALSE,TRUE,0,0.298258265
"4,464",1,1,50,5,0,5,1,3,0,Drug,24,10,6,1,3,4,3,0,0,3,3,0,0,2,0,0,0,0,0,1,1,0,FALSE,TRUE,0,0.298258265
"4,466",1,0,45,11,0,10,9,3,0,Property,24,10,6,0,5,2,5,0,0,3,3,0,3,1,0,0,0,0,0,1,0,0,FALSE,TRUE,0,0.298258265
"4,469",1,1,45,23,0,7,4,1,2,Property,24,10,6,0,5,4,5,0,0,3,4,0,3,2,1,0,0,0,0,1,1,1,FALSE,TRUE,0,0.298258265
"4,479",1,1,45,18,0,5,1,2,2,Property,24,10,1,2,5,0,3,0,1,3,2,0,3,0,0,0,0,1,0,0,1,0,FALSE,TRUE,0,0.298258265
"4,485",1,0,50,14,0,3,999,3,2,Property,24,10,6,0,5,1,5,0,0,3,3,0,3,1,1,0,0,1,0,0,0,0,FALSE,TRUE,0,0.298258265
"4,489",1,1,40,2,0,4,1,1,2,Drug,12,10,6,3,5,5,5,1,0,3,4,0,3,2,1,0,0,0,0,1,0,0,FALSE,TRUE,0,0.298258265
"4,491",1,1,50,2,0,2,999,3,0,Drug,24,10,6,0,5,5,5,0,0,3,4,0,3,2,1,0,0,0,0,1,0,0,FALSE,TRUE,0,0.298258265
"4,492",1,1,45,20,0,7,4,3,3,Other,12,10,6,1,5,3,2,0,0,3,3,1,3,0,0,0,0,0,0,1,0,0,FALSE,TRUE,0,0.298258265
"4,493",1,1,50,4,0,3,1,2,3,Property,24,7,5,0,5,0,4,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,FALSE,TRUE,0,0.298258265
"4,494",1,1,50,17,0,3,999,3,2,Drug,24,8,6,2,3,3,5,0,0,2,4,1,2,1,1,0,0,0,0,1,1,0,FALSE,TRUE,0,0.298258265
"4,496",0,0,45,21,999,8,1,2,3,Property,24,10,6,0,5,0,5,0,1,0,4,0,3,0,1,0,0,1,0,1,0,0,TRUE,FALSE,0,0.298258265
"4,499",1,0,50,17,0,8,9,2,3,Drug,24,10,6,3,4,4,5,0,0,3,4,0,3,2,1,0,0,0,0,1,1,0,FALSE,TRUE,0,0.298258265
"4,508",1,0,45,1,0,10,9,2,3,Property,48,10,6,3,2,5,1,0,0,3,3,1,1,2,0,1,1,0,0,1,1,1,FALSE,TRUE,0,0.298258265
"4,511",1,1,50,18,0,8,9,2,2,Property,48,10,6,3,5,3,2,1,1,3,2,1,3,1,0,0,0,0,0,0,0,1,FALSE,TRUE,0,0.298258265
"4,512",1,1,45,5,1,5,9,2,0,Other,24,9,6,0,0,5,3,0,0,3,4,0,0,2,1,0,0,0,0,1,0,1,FALSE,TRUE,0,0.298258265
"4,514",1,0,45,17,0,6,4,2,0,Drug,48,10,5,2,2,5,2,0,0,1,2,0,0,2,0,0,0,0,0,1,0,0,FALSE,TRUE,0,0.298258265
"4,517",1,1,45,2,0,5,1,3,3,Violent/Non-Sex,48,10,6,3,5,5,5,0,0,3,4,0,3,2,1,0,0,0,0,0,1,1,FALSE,TRUE,0,0.298258265
"4,525",1,1,40,19,0,9,9,2,2,Property,24,10,6,0,5,1,5,0,0,1,4,0,3,0,1,0,0,0,0,1,1,0,FALSE,TRUE,0,0.298258265
"4,526",1,1,50,18,0,1,9,3,3,Violent/Non-Sex,24,10,3,3,4,0,3,0,0,3,3,1,0,0,1,0,0,1,0,0,0,0,FALSE,TRUE,0,0.298258265
"4,528",1,1,40,3,0,10,1,3,1,Drug,48,8,1,2,1,5,1,0,0,2,1,1,0,2,1,0,0,0,0,1,0,0,FALSE,TRUE,0,0.298258265
"4,532",1,1,50,15,0,999,9,1,1,Violent/Non-Sex,12,4,5,3,0,0,3,0,0,1,4,1,0,0,1,0,0,0,0,0,0,1,FALSE,TRUE,0,0.298258265
"4,537",1,0,50,25,0,9,9,2,0,Property,36,10,6,2,5,5,5,0,0,3,4,1,3,2,1,0,0,0,0,1,0,0,TRUE,FALSE,0,0.298258265
"4,547",1,1,50,1,0,3,1,2,0,Property,12,6,0,0,1,4,0,0,0,1,1,0,2,1,0,0,0,0,0,1,0,0,FALSE,TRUE,0,0.298258265
"4,548",0,1,45,8,999,2,999,2,0,Property,12,10,6,1,5,1,5,0,0,1,1,0,2,1,1,0,0,0,0,1,1,0,FALSE,TRUE,0,0.298258265
"4,551",1,1,40,6,0,5,4,2,3,Drug,24,4,6,3,0,2,4,0,0,2,3,1,0,2,1,0,0,1,0,0,1,0,FALSE,TRUE,0,0.298258265
"4,552",1,0,40,14,0,8,1,3,3,Drug,24,10,6,3,5,4,5,0,0,3,4,1,3,2,1,0,0,0,0,1,1,1,FALSE,TRUE,0,0.298258265
"4,553",1,1,45,23,0,8,4,1,2,Property,24,7,6,0,2,5,5,0,0,3,2,0,2,2,0,0,0,1,0,1,0,1,FALSE,TRUE,0,0.298258265
"4,554",1,0,45,17,0,9,4,1,3,Drug,24,10,4,2,3,5,1,0,1,3,2,1,0,2,0,0,1,1,0,1,1,0,FALSE,TRUE,0,0.298258265
"4,557",1,0,45,2,0,5,9,3,3,Other,24,9,6,1,5,0,4,0,1,3,3,0,2,0,1,0,1,0,0,0,0,1,FALSE,TRUE,0,0.298258265
"4,558",1,1,40,19,1,5,1,3,3,Property,24,7,6,1,5,1,5,0,0,2,4,0,3,1,1,0,0,0,0,1,1,0,FALSE,TRUE,0,0.298258265
"4,559",0,1,45,2,999,5,999,2,3,Property,24,10,6,1,5,0,5,0,0,3,3,0,3,0,1,0,0,0,0,1,1,1,FALSE,TRUE,0,0.298258265
"4,560",1,1,45,18,0,3,1,3,1,Drug,12,10,6,2,0,5,5,0,0,2,4,1,0,2,0,0,0,0,0,1,1,0,FALSE,TRUE,0,0.298258265
"4,562",1,1,40,23,0,3,1,2,3,Other,12,10,6,2,3,5,5,0,1,3,2,0,0,2,0,0,0,0,0,1,0,0,FALSE,TRUE,0,0.298258265
"4,565",1,1,40,6,0,5,1,3,2,Other,24,9,6,3,5,3,3,0,1,3,1,1,2,2,1,1,1,0,0,1,1,1,FALSE,TRUE,0,0.298258265
"4,570",0,1,50,8,999,4,1,1,1,Property,24,3,6,1,5,0,1,0,0,2,3,0,3,0,0,0,0,0,0,1,1,0,FALSE,TRUE,0,0.298258265
"4,571",1,0,40,20,0,7,4,2,2,Drug,24,10,3,1,5,2,2,0,0,3,2,0,3,1,0,0,0,0,0,1,1,0,FALSE,TRUE,0,0.298258265
"4,572",1,1,50,5,0,7,4,3,3,Violent/Non-Sex,36,10,1,1,0,5,5,1,1,3,2,1,0,2,0,1,1,0,1,0,1,0,FALSE,TRUE,0,0.298258265
"4,575",1,1,40,19,0,5,1,1,0,Property,36,4,4,0,2,2,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,FALSE,TRUE,0,0.298258265
"4,576",1,1,50,23,0,2,1,1,1,999,12,5,5,3,0,2,2,0,0,1,1,0,0,2,0,0,0,0,0,1,1,0,FALSE,TRUE,0,0.298258265
"4,581",1,1,40,8,0,3,1,3,3,Property,12,7,6,3,4,0,1,0,1,0,4,1,1,0,0,0,0,0,0,0,0,1,FALSE,TRUE,0,0.298258265
"4,583",1,1,45,18,0,6,9,2,3,Violent/Sex,36,7,6,2,0,2,5,0,0,3,3,0,0,1,1,0,0,1,0,0,0,1,FALSE,TRUE,0,0.298258265
"4,587",1,1,40,10,0,6,4,1,0,Property,12,10,6,0,5,0,5,0,0,3,4,0,3,1,1,0,0,0,1,0,0,0,TRUE,FALSE,0,0.298258265
"4,588",0,0,45,3,999,7,4,1,2,Property,48,8,5,1,1,5,2,0,0,3,3,0,2,2,0,0,0,0,0,1,1,0,FALSE,TRUE,0,0.298258265
"4,590",0,1,40,4,999,5,1,3,3,Property,36,10,6,3,5,3,5,0,0,3,4,1,3,1,1,0,0,0,1,1,0,0,FALSE,TRUE,0,0.298258265
"4,593",1,0,40,4,0,5,9,2,3,Drug,24,10,6,3,3,4,5,1,0,3,4,0,3,1,1,0,0,0,0,1,0,1,FALSE,TRUE,0,0.298258265
"4,594",1,1,40,15,0,9,9,3,0,Drug,48,10,6,1,3,5,1,0,1,3,2,0,1,2,1,1,1,0,0,1,0,0,FALSE,TRUE,0,0.298258265
"4,605",1,0,50,16,0,3,1,2,3,Drug,24,5,6,1,2,2,2,1,0,1,4,0,0,2,1,0,0,0,0,1,1,0,FALSE,TRUE,0,0.298258265
"4,606",1,0,40,20,0,6,4,3,2,Property,36,10,6,3,4,0,5,0,0,2,3,0,2,0,1,0,0,0,0,1,1,1,FALSE,TRUE,0,0.298258265
"4,611",1,1,45,23,0,5,9,2,2,Violent/Non-Sex,36,10,6,2,5,1,2,0,1,3,4,1,3,0,1,0,0,0,0,1,1,1,FALSE,TRUE,0,0.298258265
"4,612",1,0,40,25,0,7,1,2,1,Property,48,10,6,0,5,1,5,0,0,3,2,0,3,0,1,0,0,0,0,1,1,1,TRUE,FALSE,0,0.298258265
"4,614",0,1,50,8,999,3,1,2,2,Drug,48,6,3,0,2,4,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,FALSE,TRUE,0,0.298258265
"4,621",1,0,45,19,0,4,9,3,0,Violent/Sex,48,6,6,3,1,3,2,0,0,1,2,0,0,2,0,0,0,0,0,1,1,1,FALSE,TRUE,0,0.298258265
"4,622",1,1,50,4,0,3,1,3,0,999,36,9,6,0,5,5,5,0,0,3,4,0,3,2,1,0,0,1,0,1,1,1,FALSE,TRUE,0,0.298258265
"4,625",1,1,35,11,1,10,9,2,2,Violent/Non-Sex,48,10,6,3,5,4,0,0,1,3,4,1,3,2,0,1,0,0,0,0,0,0,FALSE,TRUE,0,0.298258265
"4,628",1,1,40,15,0,7,4,2,1,Drug,36,10,6,1,4,5,3,0,0,3,4,0,3,2,1,0,0,1,0,1,0,0,FALSE,TRUE,0,0.298258265
